102,프라이드낮음,;PALAM:반감、불쾌が上がりにくい
103,프라이드높음,;PALAM:반감、불쾌が上がりやすい
;デレ
104,츤데레,;陥落後にPALAM:호의が上がりやすい(小)
105,얀데레,;陥落後にPALAM:호의が上がりやすい(大)



;感情
110,감정결여,;
111,감수성,;
;思考
112,비관적,;PALAM:억울が上がりやすい
113,낙관적,;PALAM:반감、불쾌が上がりにくい

114,도착적,;

117,즉각함락,;
118,유치,;PALAM:반감、불쾌が上がりやすい。PALAM:호의が上がりやすい
119,광기,;


;-------------------------------------------------
; [130-149]			性格(社交面)
;-------------------------------------------------

;態度
130,정직,;PALAM:호의、굴복が上がりやすい
131,반항적,;PALAM:호의、굴복が上がりにくい

;応答
132,얌전함,;PALAM:반감、불쾌が上がりにくい
133,건방짐,;PALAM:호의、굴복が上がりにくい

;社交性
134,소극적,;PALAM:치정が上がりにくい
135,눈에띄고싶음,;PALAM:치정が上がりやすい

136,헌신적,;PALAM:호의、굴복が上がりやすい
137,소악마,;性奉仕のソースが増量
138,무관심,;PALAM:욕정、호의、굴복、공포、반감、불쾌が上がりにくい
139,자애,;PALAM:호의、굴복がとても上がりやすい
140,애석,;PALAM:호의がとても上がりやすい






;-------------------------------------------------
; [150-179]			性格(性関連)
;-------------------------------------------------
150,자제심,;快楽系PALAMが上がりにくい

;性的흥미
151,보수적,;PALAM:性습득が上がりにくい
152,호기심,;PALAM:性습득が上がりやすい

;羞恥心
153,부끄러움없음,;
154,부끄럼쟁이,;

;貞操度
155,정조관념없음,;PALAM:억울、반감、불쾌が上がりにくい
156,정조관념,;陥落してたら上昇(PALAM:욕정、호의、굴복)/未陥落なら上昇(PALAM:억울、반감、불쾌)

157,선을넘지않음,;陥落してたら上昇/未陥落なら減少(PALAM:욕정、호의、굴복)

;快感応答
158,쾌감부정,;
159,쾌감솔직,;

;性行為への意識
160,억압,;
161,해방,;
162,강간원망,;공포、반감が上がりにくく、굴복が上がりやすい

165,자위하기쉬움,;
166,저항,;調教への저항(PALAM:욕정が上がりにくい。PALAM:반감が上がりやすい)
167,남혐,;男ならPALAM:호의、굴복が上がりにくい
168,여혐,;女ならPALAM:호의、굴복が上がりにくい
169,바이,;同性同士のデメリット(PALAM:호의、굴복が上がりにくい)の解消
170,동성애,;
171,남미새,;男ならPALAM:호의、굴복が上がりやすい
172,금사빠,;PALAM:호의、굴복が上がりやすい
173,즉각타락,;PALAM:호의、굴복がとても上がりやすい
174,경계심,;PALAM:호의、굴복が上がりにくい
175,인간불신,;PALAM:호의、굴복がとても上がりにくい
176,고원의꽃,;

;-------------------------------------------------
; [180-199]			その他
;-------------------------------------------------
;습득速度
180,습득느림,;
181,습득빠름,;
182,백치녀,;
183,천재,;
184,임신하기쉬움,;
185,임신하기어려움,;

192,의존,;純愛ソースの効果上昇

197,배란제,;制御用
198,임신,;制御用
199,모성,;


;-------------------------------------------------
; ■ 対人素質
;-------------------------------------------------
;CSVを作成する際は、対人素質は全て空にしておく

;-------------------------------------------------
; [200-999]			対人素質
;-------------------------------------------------
200,예속도,;(1:服従 2:隷属 3:낙인)
201,함락도,;(1:恋慕 2:親愛 3:반려)
202,음란도,;(1:淫乱 2:     3:음마)

203,낙인,;チェック用のショートカット項目（表示は예속도で行う）
204,반려,;チェック用のショートカット項目（表示は함락도で行う）
205,음마,;チェック用のショートカット項目（表示は음란도で行う）

207,상위함락,;낙인＋반려で取得
208,상애,;陥落後の初回調教で取得

209,ＮＴＲ도,;(1:陥落)




219,상물,;主人以外に所有されて調教された証 (1:面識有り 2:面識無し)

250,미망인,;


300,교제중,;あなた以外の人と교제중、これがある場合함락도は上がらない
301,섹프있음,;あなた以外のセックスフレンドがいる
302,결혼함,;あなた以外の人と결혼함、これがある場合함락도は上がらない
303,백합결혼,;あなた以外の同性と결혼함、必ず동성애を持ち。これがある場合함락도は上がらない

310,쾌락중독,;売春中ごく稀に発生、資金獲得が激減する


320,가출녀,;必ず합의を持っている

330,이레귤러,;必ず약점を持っている
331,주인있음,;前は他プレイヤーの配下、必ず약점を持っている


350,ＮＴＬ,;あなたが寝取っている
351,백합따기,;백합결혼のＮＴＬ、既にあるＮＴＬとのイベントを分けるため

500,부재,;何かしらの理由で見つからない、パートナーや会話相手等にできない
501,자원봉사자,;遺物研究専門、パートナーや会話相手等にできない
502,남성거주자,;あなた(女)用の相手、パートナーや会話相手等にできない
503,비전투원,;編成に組み込めない





900,수정,;
901,탁란,;
902,탁란완료,;
903,피탁란,;
904,피탁란완료,;
905,바람,;1元カレ2幼馴染3夫の上司   夫以外と肉体関係を持っている、「プレイヤー」に陥落すると消滅

;*******************************************************************************
;◆データ 内面素質
;*******************************************************************************
;
;[1000-1999]を占有。
;
;-------------------------------------------------------------------------------
;[01400-01449]口調　性格　汎用
1400,예의바름
1401,쿨
1402,츤츤
1403,마이페이스
1404,고압적
1405,거칠다
1406,약함
1407,기품높음
1408,보이쉬함
1409,요염함
1410,친근함
1411,고풍스러움
1412,어린애같음
1413,깜찍함
1414,쾌활

;-------------------------------------------------------------------------------
;[01500-01599]口調　性格　ネームド







;*******************************************************************************
;◆データ 配下素質
;*******************************************************************************
;
;[02000-02999]を占有。
;
;-------------------------------------------------------------------------------

;[02000-02999]詳細情報

2010,심취,;忠誠と刻印が一定値溜まると取得できる。
2011,애인,;愛情と刻印が一定値溜まると取得できる。
2012,정부,;淫乱と刻印が一定値溜まると取得できる。
2013,합의,;逢引する条件
2014,비합의,;まだ합의を貰ってない
2015,범해짐,;비합의でもコマンドをかなり実行しやすくなる
2016,조교완료,;
2017,약점,;逢引する条件
2018,총애,;


;*******************************************************************************
;◆データ 特殊素質(レア素質】
;*******************************************************************************
;
;[03000-04000]を占有。
;
;-------------------------------------------------------------------------------
3000,기밀Lv0개체,;
3001,기밀Lv1개체,;住民そのものの価値を表す素質。
3002,기밀Lv2개체,;Lvが高いほど初期ステータスに補正が入る。
3003,기밀Lv3개체,;子孫に多くの遺伝子を繋ぐことでLvを上げることが出来ます。
3004,기밀Lv4개체,;
3005,기밀Lv5개체,;
3006,기밀Lv6개체,;
3007,기밀Lv7개체,;
3008,기밀Lv8개체,;
3009,기밀Lv9개체,;

3101,계급SevenR,;特殊계급、「プレイヤー」と「シティ」に認められた者のみ授かる。
3102,계급SixO,;　계급の上昇と共に기여도も上がる
3103,계급FiveY,;
3104,계급FourG,;
3105,계급ThreeB,;
3106,계급ToI,;
3107,계급OneV,;



;남성거주자用
3400,미남,;
3401,추남,;
3402,육식계,;
3403,초식계,;
3404,우등유전자,;
3405,열등유전자,;
3406,농후정액,;
3407,희박정액,;
3408,절륜,;
3409,담백,;






3500,생환자,;都市の外側から生きて帰ってきた者
3501,실험체,;何かしらの実験をされていた者
3502,푸른혈족,;高貴な生まれ、現代では非常に珍しい
3503,이계인,;ここではない所から来た者
3504,구세대인,;「外敵」に滅ぼされる前に生きていた者
3505,前성노예,;以前は성노예だった者
3506,인권손괴,;人権が著しく損なわれている者
3507,돌연변이,;유익한 변이를 이룬 개체. 캐릭터 생성 시 상태+보정
3508,선조회귀,;이전 세대의 특이성을 발현한 자. 캐릭터 생성 시 하나의 상태+보정
3509,기억처리완료,;
3510,명가,;몇 대나 「플레이어」를 섬기고 있는 일족. 캐릭터 생성시에 기여도 + 보정
3511,시조,;これが1になることはないが、表示処理で使う
3512,성녀의자궁,;수정난이도 대폭 감소 낳은 아이 + 보정
3513,극상의암컷,;무자각 소질로 + 보정
3514,마돈나,;いろんな意味で인기、キャラ生成時に無自覚素質と인기に＋補正
3515,백합공주,;ガチレズ、호감도に著しい－補正
3516,AI전속피험자,;AI博士のお得意様、AI博士イベント発生率上昇
3517,모유체질,;임신していなくても中確率でBPを増加させる
3518,강화거주자,;ナニカサレタヨウダ
3519,성녀의혈족,;초기 도시를 지탱한 대성녀의일족. 협회에서 신앙 대상이 되는 수준

;特계급
3600,「엔포저」,;都市の계급、４番目に高い지위を持つ者、自己判断で住民を殺処分できる。
3601,「캐리어」,;都市の계급、３番目に高い지위を持つ者、他者に成長促進を促す因子を持ち、因子で相手を掌握する。
3602,「메시아」,;都市の계급、「プレイヤー」と同等の지위を持つ者、信仰対象であり주민たちの導き手

;称号
3700,「시스터」,;…という設定を搭載したすごい개체、お兄ちゃん、兄さん、お兄様、兄貴
3701,「예거」,;数多の敵を倒した者に「シティ」から贈られる称号
3702,「마더」,;多くの出産を経験した者に「シティ」から贈られる称号
3703,「뮤추얼」,;「外敵」と共生している特殊体質、キャラ生成時にステータス＋補正


;유니크素質
3801,《리비도그로우업》,;
3802,《로스트머메이드》,;
3803,《브라콘》,;
3804,《대성여우천신》,;
3805,《대성여우공신》,;
3806,《아웃이터》,;
3807,《필어스》,;

;*******************************************************************************
;◆データ 
;*******************************************************************************
;[04000-04500]を占有。
;-------------------------------------------------------------------------------




;*******************************************************************************
;◆データ 潜在素質
;*******************************************************************************
;[4500-4999]を占有。
;-------------------------------------------------------------------------------












